basename,max_tensor_diff,mean_tensor_diff,max_prob_diff,argmax_tf,argmax_pil,argmax_nb04,agree_pil_tf,agree_pil_nb04
PublicTest_55429736.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_55887974.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_56278216.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_56353228.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_56459096.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_57219937.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_57465563.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_5757720.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_57588626.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_57613550.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_57808750.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_58002713.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_58142779.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_58337832.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_58396869.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_58406901.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_5842616.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_58613885.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_58756471.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_58828837.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_58972839.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_59027649.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_59128405.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_59191107.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_59225702.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_59561045.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_59811856.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_59870219.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_60105774.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_60116868.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_60181461.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_60324042.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_60377876.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_60573222.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_60697499.jpg,0.0,0.0,0.0,0,0,5,1,0
PublicTest_60781650.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_60996780.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_61207963.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_61256129.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_61282469.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_61434389.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_61467201.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_61582364.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_61713521.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_61791922.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_6180816.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_62019015.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_62110858.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_62690337.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_63159695.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_63260440.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_63375987.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_63614172.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_64084550.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_64352058.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_64496362.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_64827479.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_64928275.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_65020419.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_65145260.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_65218414.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_65281658.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_65282549.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_65612985.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_65629669.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_65784448.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_6609653.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_66149019.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_66312779.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_66874367.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_66897941.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_67013660.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_67261410.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_67413951.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_68071658.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_68126601.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_68166619.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_68274080.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_68359885.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_69166196.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_69399676.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_69428968.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_69508371.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_69997208.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_70080254.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_70171879.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_70500941.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_70782868.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_71693971.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_71733747.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_72420658.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_72433846.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_72576934.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_72816882.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_72972722.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_73001107.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_73390964.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_73434044.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_73543530.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_73757922.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_73792151.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_74024215.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_74487623.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_74556324.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_74704260.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_74893406.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_7503003.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_75075294.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_75242098.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_75517835.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_76132669.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_76482833.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_76755224.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_76909587.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_76966880.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_77017947.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_77038537.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_77228617.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_77365224.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_77372831.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_77705753.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_77915100.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_78036016.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_78041636.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_78445046.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_7853521.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_78539134.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_78766606.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_78868711.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_79260979.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_79342560.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_79454602.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_79479245.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_79516066.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_79766546.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_79830173.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_8013756.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_80604057.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_80815678.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_80861502.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_80868449.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_80947140.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_81224281.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_81325541.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_81420955.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_81588344.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_81646674.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_81745978.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_81985956.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_81993157.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_82140859.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_8214715.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_82552414.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_82567274.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_82742487.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_83048829.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_83155635.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_8365577.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_83801080.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_83801776.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_83859907.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_83872938.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_8399321.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_84039470.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_84162729.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_84248157.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_84473277.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_8507890.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_85214966.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_8577582.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_858636.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_86120099.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_86202557.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_86240938.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_86245007.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_86484483.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_86498201.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_86755427.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_86785862.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_87067478.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_87155807.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_87266057.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_88731382.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_8877539.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_89131102.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_89618613.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_89806835.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_90054059.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_9005511.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_900626.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_90376832.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_90994581.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_91000842.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_91136739.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_91188674.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_9140888.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_91428434.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_91481838.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_91606029.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_91839163.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_91907125.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_92013759.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_92046854.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_92531956.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_92576393.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_93211854.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_93505568.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_93669392.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_93717101.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_93745770.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_93770616.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_93843813.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_94013187.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_94139578.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_94212648.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_94232097.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_94395126.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_94855961.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_94992549.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_9506885.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_95143929.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_95240185.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_95508061.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_95604418.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_95720350.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_95993464.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_96013755.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_96199564.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_96284197.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_96393091.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_96542087.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_96632078.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_9695987.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_97108933.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_97223667.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_9757705.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_977248.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_9780746.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_98053324.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_98301645.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_98414766.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_98480835.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_98773801.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_99053302.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_99540987.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_99607417.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_99801821.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_10130075.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_10181609.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_10245799.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_10248771.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_10283102.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_10303060.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_10527411.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_10886374.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_11060787.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_11107518.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_11211241.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_11394394.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_11400293.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_11480715.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_11520713.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_11555220.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_11564784.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_12083982.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_12225602.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_12430625.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_1245723.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_12470753.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_12481108.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_12595220.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_12688725.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_12707362.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_12775164.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_1278010.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_12933636.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_12989085.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_13062825.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_13119862.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_13120972.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_13125314.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_13156241.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_1321030.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_13277039.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_13280750.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_13290545.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_13346348.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_13470122.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_13648674.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_13682694.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_13788513.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_13888087.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_14109909.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_14208618.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_14312737.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_14330803.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_14342101.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_1452886.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_14734177.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_14863387.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_15146220.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_15323474.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_15499192.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_15518721.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_15545954.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_15564000.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_1580581.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_1634253.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_1640397.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_16440360.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_16502022.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_16609356.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_16723643.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_16752382.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_16898559.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_16904324.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_16930057.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_17050267.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_17071643.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_17081079.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_1721551.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_17223895.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_17291388.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_17302120.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_17317594.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_17367817.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_17473157.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_17575282.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_17581682.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_17688489.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_17725226.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_17904919.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_17985509.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_18243231.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_18357588.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_18496904.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_18702897.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_18768.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_1895428.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_19003002.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_19059765.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_19214280.jpg,0.0,0.0,0.0,4,4,4,1,1
PublicTest_19304622.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_19319423.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_1936536.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_19463650.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_19540950.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_19754150.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_19825526.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_19831624.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_19874720.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_19947133.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_20450943.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_20522483.jpg,0.0,0.0,0.0,5,5,5,1,1
PublicTest_2067774.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_21080954.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_21227762.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_21343627.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_21422220.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_21528340.jpg,0.0,0.0,0.0,0,0,0,1,1
PublicTest_21832858.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_22141713.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_22250799.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_22442398.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_22445711.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_22477942.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_22974283.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_2337656.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_23467820.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_23479421.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_2355293.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_2356351.jpg,0.0,0.0,0.0,2,2,2,1,1
PublicTest_23665766.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_23722688.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_23722704.jpg,0.0,0.0,0.0,6,6,6,1,1
PublicTest_23906574.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_2392481.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_24024517.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_24056456.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_24239238.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_24264216.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_24367513.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_24420477.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_24465961.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_24479979.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_24489785.jpg,0.0,0.0,0.0,3,3,3,1,1
PublicTest_24527132.jpg,0.0,0.0,0.0,5,5,5,1,1
